x_0,x_1,y,s
4.419294834136963,1.1225745677947998,1,0
3.8434200286865234,3.7783031463623047,1,1
2.3686704635620117,2.947194814682007,1,0
4.979114055633545,2.4707095623016357,1,0
3.943873167037964,3.022853136062622,1,0
2.3972578048706055,4.916753768920898,1,0
3.5974960327148438,2.9945929050445557,1,0
-0.16888992488384247,-0.4251406788825989,0,0
4.8707804679870605,2.750491142272949,1,0
-0.42679792642593384,0.6189078688621521,0,0
2.748248338699341,3.463031530380249,1,0
4.577807426452637,2.717193841934204,1,0
-1.469685673713684,-1.208683729171753,0,0
4.866920471191406,2.999176502227783,1,1
3.0498359203338623,3.215500831604004,1,0
0.4209177494049072,3.0353052616119385,1,0
5.1714372634887695,1.2229751348495483,1,1
2.1545376777648926,1.2023208141326904,1,1
2.568761110305786,2.0468215942382812,1,1
1.1586005687713623,2.766278028488159,1,0
0.5271214246749878,1.9507043361663818,1,0
-0.06963389366865158,1.4561597108840942,0,0
2.0022082328796387,3.3719239234924316,1,0
-1.4839959144592285,-0.39965391159057617,0,0
4.3568806648254395,2.0861012935638428,1,1
-0.7625680565834045,-0.0395561158657074,0,0
3.269059896469116,2.6547365188598633,1,0
3.1965394020080566,2.288320779800415,1,0
3.7344517707824707,2.3678841590881348,1,0
3.4400689601898193,2.2024688720703125,1,0
3.212242841720581,3.4152987003326416,1,0
2.832315444946289,3.557093381881714,1,0
4.728851795196533,1.9712930917739868,1,0
3.952491283416748,2.3545749187469482,1,0
3.24499773979187,3.535647392272949,1,1
3.6407322883605957,1.7363792657852173,1,0
0.05776698514819145,-0.8685562014579773,0,0
3.800591230392456,3.3074300289154053,1,0
2.8032543659210205,2.2964863777160645,1,1
3.3504786491394043,4.860945701599121,1,0
3.5056684017181396,3.7162578105926514,1,0
4.693953990936279,1.6334583759307861,1,0
4.184699535369873,2.493199348449707,1,0
3.593947410583496,3.506579875946045,1,1
2.7383921146392822,1.4113391637802124,1,0
0.29013344645500183,0.34429821372032166,0,0
4.517271995544434,3.147761821746826,1,0
3.192535877227783,1.8780828714370728,1,0
2.916534900665283,2.5571341514587402,1,0
3.3761134147644043,2.8574695587158203,1,0
1.5059033632278442,2.856457233428955,1,0
2.490840435028076,4.289462566375732,1,0
3.21285343170166,2.023730993270874,1,0
-1.0266449451446533,0.26173657178878784,0,0
3.024759531021118,3.1632988452911377,1,0
1.8618475198745728,1.8227689266204834,1,0
-0.8324242830276489,-0.7407205104827881,0,0
1.4845397472381592,1.5476036071777344,0,0
4.334804058074951,2.1589882373809814,1,0
0.9751692414283752,3.2663493156433105,1,0
2.835818290710449,1.1141228675842285,1,1
1.56089186668396,3.739933967590332,1,0
2.702543258666992,2.0774171352386475,1,0
1.9025113582611084,5.093474388122559,1,0
-0.09378845989704132,-0.22826936841011047,0,0
2.0869665145874023,2.9329659938812256,1,1
1.2150402069091797,1.2707680463790894,1,0
1.4613862037658691,-0.35634085536003113,0,0
3.029019832611084,4.297258377075195,1,0
1.0324450731277466,2.4426276683807373,1,0
3.1866416931152344,2.3706257343292236,1,0
3.00652813911438,3.89762282371521,1,0
3.42948579788208,2.7757625579833984,1,0
2.377537488937378,3.386323928833008,1,0
2.873239755630493,1.4528807401657104,1,0
1.9164525270462036,-1.719824194908142,0,0
4.311882972717285,2.5968775749206543,1,1
2.8665482997894287,2.6304502487182617,1,0
2.3745579719543457,4.099442958831787,1,0
-0.197980135679245,-0.66689133644104,0,0
-0.6973161697387695,2.2952816486358643,0,0
1.0572445392608643,4.118968486785889,1,1
3.275707721710205,1.496066927909851,1,0
3.591261386871338,1.390946626663208,1,0
3.5804619789123535,3.4745421409606934,1,0
3.2705323696136475,2.528975248336792,1,0
3.8071112632751465,4.2745466232299805,1,0
3.1723837852478027,3.529672384262085,1,1
2.311631679534912,3.081904888153076,1,0
2.255939483642578,2.7933013439178467,1,0
2.026765823364258,2.677884578704834,1,1
-1.97200345993042,-1.1439437866210938,0,0
4.292025089263916,4.639071464538574,1,0
2.9975388050079346,3.782285451889038,1,1
3.635573148727417,3.7753889560699463,1,1
3.3810861110687256,3.6009092330932617,1,0
2.5414505004882812,2.9511055946350098,1,1
2.814337968826294,2.7483325004577637,1,1
2.6070046424865723,2.0410289764404297,1,0
-0.4798542857170105,-0.1643889993429184,0,0
3.794752836227417,2.6941206455230713,1,0
-0.8390634655952454,0.3531230092048645,0,0
3.3142518997192383,2.3461720943450928,1,0
3.4973254203796387,4.090800762176514,1,0
4.813848972320557,3.5041956901550293,1,0
1.9933956861495972,1.5740081071853638,0,0
0.282515287399292,-1.3469077348709106,0,0
1.6711434125900269,4.728329658508301,1,0
0.3796401619911194,0.5306410789489746,0,0
2.523948907852173,1.8233904838562012,1,0
3.2150282859802246,1.813669204711914,1,0
1.7577024698257446,1.1204683780670166,1,0
3.519880771636963,2.4509410858154297,1,0
3.3793582916259766,2.260816812515259,1,1
3.930130958557129,3.4562416076660156,1,0
2.811309814453125,1.8003413677215576,1,1
1.079831600189209,-0.9010027050971985,0,0
3.2544333934783936,3.0468838214874268,1,0
3.329779863357544,3.315086841583252,1,0
2.0075976848602295,3.761967182159424,1,0
2.6989574432373047,1.6110496520996094,1,0
3.7104105949401855,2.9343578815460205,1,0
2.8648083209991455,2.697397470474243,1,0
4.469063758850098,0.22224760055541992,1,0
-0.5283939242362976,-0.896676242351532,0,0
2.0904836654663086,2.2831711769104004,1,0
2.612226963043213,1.5025269985198975,1,0
2.245675563812256,2.5143635272979736,1,0
0.3969833254814148,0.6527975797653198,0,0
0.17212828993797302,-0.8357652425765991,0,0
3.7576427459716797,2.103621482849121,1,0
2.7919938564300537,3.817517042160034,1,0
4.5164361000061035,3.4650166034698486,1,0
2.738720417022705,1.1827279329299927,1,0
2.4071595668792725,3.0589709281921387,1,0
2.813091993331909,2.2975282669067383,1,1
1.013048768043518,4.187143325805664,1,0
0.6266363859176636,-0.06676806509494781,0,0
-1.873409628868103,0.11351970583200455,0,0
0.07415061444044113,0.4940910041332245,0,0
2.36752986907959,3.400218963623047,1,0
4.017447471618652,1.6694891452789307,1,1
0.6454867720603943,0.3455679416656494,0,0
1.8270827531814575,2.98693585395813,1,0
1.8732465505599976,1.1672415733337402,0,0
1.4136393070220947,3.3946666717529297,1,0
0.38265305757522583,1.4789512157440186,0,0
2.8614022731781006,1.8953500986099243,1,0
3.545774221420288,0.5443375706672668,1,0
-1.3942101001739502,-2.0435566902160645,0,0
4.9126482009887695,2.80612850189209,1,0
2.807224988937378,4.578948020935059,1,0
-1.1929415464401245,-0.010889409109950066,0,0
5.108149528503418,2.3347089290618896,1,1
2.748211145401001,4.048818111419678,1,0
4.974087238311768,2.8081796169281006,1,1
3.469329357147217,0.74480140209198,1,1
2.907961130142212,3.598050594329834,1,0
2.980983257293701,2.1024227142333984,1,0
2.8846943378448486,2.814185857772827,1,0
0.7550318837165833,2.885974407196045,1,0
2.5283987522125244,2.8803110122680664,1,0
0.5231010317802429,-1.913362741470337,0,0
1.514068603515625,3.9715936183929443,1,0
1.6246964931488037,2.837078094482422,1,0
1.7844836711883545,4.208888530731201,1,0
2.546003580093384,3.9310927391052246,1,0
2.108416795730591,0.33086955547332764,0,0
4.43713903427124,2.981368064880371,1,0
-0.43013834953308105,0.9608743190765381,0,0
2.32141375541687,3.8074493408203125,1,0
3.1845598220825195,3.109328031539917,1,0
-0.5387566089630127,1.2330749034881592,0,0
3.7295775413513184,2.8365819454193115,1,1
4.429558753967285,3.017965078353882,1,0
0.650757372379303,-0.41924169659614563,0,0
2.128237724304199,2.5835325717926025,1,0
2.360868215560913,3.3192343711853027,1,0
3.5988924503326416,2.525165319442749,1,0
2.5659639835357666,3.4598350524902344,1,1
4.431092262268066,3.8449862003326416,1,0
2.8365471363067627,2.9721951484680176,1,0
2.9879581928253174,4.094851493835449,1,1
3.6474602222442627,3.5802762508392334,1,0
3.0874035358428955,4.608447074890137,1,1
3.178614377975464,3.9167914390563965,1,0
0.8581072688102722,2.028275728225708,1,0
4.530144214630127,2.8058629035949707,1,0
3.179283618927002,3.492483377456665,1,0
2.9681575298309326,2.3222239017486572,1,0
2.7387654781341553,1.8948014974594116,1,0
3.2637932300567627,2.5314643383026123,1,0
-0.6139091849327087,1.4638738632202148,0,0
2.5646817684173584,4.581307411193848,1,0
2.881899356842041,4.930888652801514,1,0
3.0894150733947754,4.13361930847168,1,0
3.9330437183380127,2.814488172531128,1,0
3.611455202102661,3.057945728302002,1,0
3.5457754135131836,2.783874273300171,1,0
-0.20204117894172668,1.1465204954147339,0,0
2.9151477813720703,1.4648000001907349,1,0
-0.8374550938606262,1.0194764137268066,0,0
2.6162772178649902,1.6257902383804321,1,1
4.156429290771484,1.205508828163147,1,0
-0.5306645035743713,0.05782121792435646,0,0
-0.722200870513916,-0.022376833483576775,0,0
1.8033238649368286,1.3757667541503906,1,0
3.7265758514404297,1.5176239013671875,1,1
1.80365788936615,3.5921690464019775,1,0
2.00947904586792,3.4649627208709717,1,0
-0.882696807384491,1.1401461362838745,0,0
3.042908191680908,3.3380422592163086,1,0
1.8720543384552002,2.719139337539673,1,0
3.7196786403656006,2.44115948677063,1,0
2.1929430961608887,4.97944974899292,1,0
-0.38310861587524414,-0.28592291474342346,0,0
0.6314470171928406,1.1173604726791382,0,0
3.5991721153259277,2.492485761642456,1,0
1.5949572324752808,3.162273406982422,1,0
3.624502182006836,3.972033739089966,1,1
2.3311290740966797,4.699904918670654,1,0
-1.8288004398345947,1.011728048324585,0,0
3.234043598175049,2.1579666137695312,1,1
3.0168004035949707,3.528324842453003,1,0
2.038724660873413,3.1822054386138916,1,0
3.061422348022461,2.6951355934143066,1,0
3.4382429122924805,4.245151996612549,1,0
3.6596193313598633,3.969614028930664,1,0
4.450840950012207,1.826253890991211,1,1
2.9032785892486572,3.0185868740081787,1,1
4.570751190185547,2.9295334815979004,1,1
4.623239517211914,2.5935068130493164,1,0
2.632237434387207,1.946357011795044,1,0
0.22887523472309113,-1.6175280809402466,0,0
2.6545560359954834,3.333686590194702,1,0
1.4511628150939941,1.5997873544692993,0,0
3.193418502807617,3.416496753692627,1,0
2.435832977294922,3.1666154861450195,1,0
-0.6765044331550598,0.14122243225574493,0,0
1.1225751638412476,-1.3828363418579102,0,0
3.033905506134033,3.556514024734497,1,0
2.95747447013855,3.6770410537719727,1,0
3.002502202987671,3.082943916320801,1,0
4.382674694061279,0.06529150158166885,1,0
2.4721500873565674,3.760793685913086,1,0
3.7006607055664062,4.533326148986816,1,0
3.9226861000061035,1.4049824476242065,1,1
5.669570446014404,3.9544332027435303,1,1
3.43445086479187,3.20676326751709,1,0
4.544991970062256,1.0280636548995972,1,0
2.8525421619415283,3.134049654006958,1,0
4.0176472663879395,3.560410499572754,1,0
1.5668928623199463,3.2284111976623535,1,0
3.6481080055236816,2.3154454231262207,1,0
-1.5865962505340576,-0.5614585280418396,0,0
1.2289623022079468,4.020718574523926,1,0
1.2334024906158447,1.6461594104766846,1,0
3.4596827030181885,1.9054900407791138,1,0
4.458715438842773,4.138299942016602,1,1
2.662555456161499,3.534975290298462,1,0
2.4633805751800537,1.4264006614685059,1,0
4.116433143615723,2.928072929382324,1,1
1.7887531518936157,3.480896472930908,1,0
3.3305816650390625,4.376784324645996,1,1
2.593749523162842,2.526463508605957,1,1
2.878331422805786,2.0986738204956055,1,0
1.9513914585113525,1.5846912860870361,1,0
1.2569594383239746,3.347243309020996,1,0
2.7379627227783203,3.287381172180176,1,0
1.2059696912765503,5.393925189971924,1,0
3.70676851272583,1.4859654903411865,1,0
2.0732429027557373,2.855962038040161,1,0
2.6220171451568604,3.2618191242218018,1,0
2.0024914741516113,1.0227209329605103,1,0
4.034070014953613,3.950322389602661,1,1
2.2071213722229004,3.2797446250915527,1,0
4.85919189453125,2.6231930255889893,1,0
2.0847315788269043,3.663654327392578,1,0
2.444502115249634,2.6093506813049316,1,0
1.9707258939743042,1.8713222742080688,1,0
4.386723518371582,1.486884355545044,1,1
2.508021593093872,3.1732733249664307,1,0
3.525325059890747,1.5741889476776123,1,0
2.263659954071045,3.388946771621704,1,0
1.860836386680603,4.902919769287109,1,0
3.4478845596313477,2.548907518386841,1,1
2.0609376430511475,2.6892333030700684,1,0
2.863797426223755,2.626526355743408,1,0
2.3357174396514893,2.1830220222473145,1,0
3.143794536590576,3.046901226043701,1,0
2.726621150970459,2.945622682571411,1,0
1.8729729652404785,2.857574939727783,1,0
4.744789123535156,3.0000059604644775,1,0
1.5665442943572998,2.5254759788513184,1,0
1.9854460954666138,4.074376583099365,1,0
3.875661849975586,2.3119826316833496,1,0
1.5496262311935425,2.7514166831970215,1,0
1.1134241819381714,2.2791974544525146,1,0
3.2884318828582764,3.0266900062561035,1,1
1.9303709268569946,2.76430344581604,1,0
3.0845136642456055,2.2303473949432373,1,0
3.7448318004608154,2.5718626976013184,1,1
3.100466728210449,2.5161850452423096,1,1
3.3506710529327393,3.9643335342407227,1,0
3.390627145767212,2.1924214363098145,1,0
-0.7886795401573181,-0.6008395552635193,0,0
-0.6135950684547424,-0.1160946637392044,0,0
2.8616673946380615,1.9223589897155762,1,1
1.758229374885559,2.6568429470062256,1,0
2.4104435443878174,2.8096230030059814,1,1
2.509517192840576,2.1040453910827637,1,0
5.688148021697998,3.0396811962127686,1,1
-0.35394319891929626,-0.0874556303024292,0,0
3.7227895259857178,5.368260860443115,1,0
3.0019538402557373,5.3335161209106445,1,1
2.813211679458618,1.5851441621780396,1,0
3.5719590187072754,4.113089084625244,1,0
2.2089638710021973,2.0405890941619873,1,0
3.9158780574798584,3.4020137786865234,1,0
3.662048101425171,4.120342254638672,1,0
4.417712211608887,2.78825306892395,1,0
1.8486396074295044,3.4930779933929443,1,0
3.0781891345977783,3.0700511932373047,1,0
2.1342363357543945,3.225581407546997,1,0
3.2015938758850098,2.187566041946411,1,0
2.8097777366638184,3.7705886363983154,1,0
3.823633909225464,2.210294485092163,1,0
1.709276795387268,-0.17515088617801666,0,0
3.719357967376709,2.276043176651001,1,0
1.4016238451004028,3.6986310482025146,1,0
-0.18388931453227997,-0.17499525845050812,0,0
-0.5986979603767395,-0.69830322265625,0,0
-1.5064886808395386,0.06337927281856537,0,0
-1.7788420915603638,-0.1506260633468628,0,0
3.9289872646331787,3.418731689453125,1,1
2.640974521636963,2.897331953048706,1,0
3.1390275955200195,2.1006758213043213,1,0
1.8409541845321655,1.9920527935028076,1,0
3.9586148262023926,2.483996868133545,1,0
3.146763324737549,2.255676507949829,1,0
0.12099210172891617,-0.5001535415649414,0,0
2.878326654434204,1.8128292560577393,1,0
2.6688427925109863,4.970186710357666,1,1
3.01816987991333,2.6031501293182373,1,1
1.474575400352478,4.195842742919922,1,0
2.9649102687835693,2.5973165035247803,1,0
4.926484107971191,5.2236433029174805,1,0
2.7272164821624756,3.405407667160034,1,0
3.6613028049468994,1.837820053100586,1,0
3.1581368446350098,3.6836836338043213,1,0
2.8149025440216064,2.006995677947998,1,0
1.8732844591140747,-0.3578197956085205,0,0
1.8007503747940063,1.493531584739685,1,0
2.393059730529785,0.9288607239723206,1,0
-0.23596777021884918,0.6746000647544861,0,0
2.467071533203125,3.041285991668701,1,0
2.7639784812927246,3.604170560836792,1,1
0.30294519662857056,0.8784200549125671,0,0
-0.0986727923154831,0.2605498433113098,0,0
2.748558759689331,1.692029356956482,1,0
2.7167775630950928,3.7810802459716797,1,0
3.3698081970214844,3.5096848011016846,1,0
-1.231526255607605,0.2635427415370941,0,0
2.6535587310791016,2.8516252040863037,1,0
3.4926557540893555,3.418722629547119,1,1
-1.1297017335891724,-0.9147232174873352,0,0
2.0960211753845215,3.295630693435669,1,0
3.3415744304656982,0.8491727709770203,1,0
1.1684397459030151,-2.455632448196411,0,0
1.8065950870513916,1.0714260339736938,0,0
4.2446746826171875,2.586623430252075,1,0
2.4006707668304443,3.631746530532837,1,0
2.7048325538635254,3.9919960498809814,1,0
1.2493847608566284,2.915290117263794,1,0
3.9317593574523926,2.379596471786499,1,1
3.8363447189331055,2.636810302734375,1,0
1.9165928363800049,2.5483994483947754,1,0
5.823826313018799,2.4101905822753906,1,0
3.6710376739501953,1.839856505393982,1,0
2.1547691822052,2.2792248725891113,1,0
3.1521217823028564,-0.03995948284864426,1,0
0.4764349162578583,0.8658905625343323,0,0
3.695647716522217,2.46627140045166,1,0
2.0274457931518555,4.845042705535889,1,0
3.8321075439453125,2.89431095123291,1,1
3.889756917953491,3.226271152496338,1,1
2.3804874420166016,2.030322551727295,1,0
3.1819252967834473,4.2587761878967285,1,0
3.341552495956421,3.3713159561157227,1,0
2.831671714782715,2.9191854000091553,1,0
2.1806983947753906,2.3987045288085938,1,0
3.728630304336548,3.201141119003296,1,1
3.11891508102417,1.9047183990478516,1,0
3.610652446746826,3.895491123199463,1,0
0.08636064827442169,-0.16087423264980316,0,0
3.637247085571289,1.2584092617034912,1,0
2.5407657623291016,3.7637429237365723,1,0
3.61181902885437,3.820857048034668,1,1
3.369736909866333,2.08646821975708,1,0
3.5294032096862793,1.2013394832611084,1,1
3.296351432800293,4.4949846267700195,1,0
2.2523422241210938,2.1910147666931152,1,0
0.23283211886882782,-0.6210473775863647,0,0
2.2051234245300293,1.7548635005950928,1,1
3.456023931503296,3.7346930503845215,1,0
2.4783103466033936,2.500365734100342,1,0
3.312364339828491,2.63315486907959,1,0
1.3045507669448853,4.3593525886535645,1,0
0.22788068652153015,0.6692736148834229,0,0
2.731726884841919,1.500078797340393,1,0
-0.519169270992279,0.5194828510284424,0,0
2.777019739151001,3.0195250511169434,1,0
1.390698790550232,2.7232887744903564,1,0
2.941326856613159,2.19038724899292,1,0
3.0350394248962402,5.247609615325928,1,0
2.5857229232788086,2.8770315647125244,1,0
2.3253750801086426,5.694598197937012,1,0
3.751807689666748,2.254624605178833,1,0
3.8583872318267822,2.7186505794525146,1,1
2.7417337894439697,3.575796127319336,1,0
3.010589122772217,2.149844169616699,1,0
3.0120270252227783,3.5083744525909424,1,1
3.0982472896575928,4.259734630584717,1,1
3.7129576206207275,3.8186609745025635,1,0
2.9095025062561035,4.984669208526611,1,0
2.809593439102173,2.732712984085083,1,1
3.8203234672546387,2.350858688354492,1,0
2.225511074066162,2.732120990753174,1,0
2.59124755859375,4.035910129547119,1,0
1.688025712966919,3.537891149520874,1,0
4.180231094360352,3.061492919921875,1,1
3.291285276412964,2.687751293182373,1,1
2.6078526973724365,3.666691303253174,1,0
3.3284919261932373,3.8891966342926025,1,0
3.0098559856414795,1.900733470916748,1,0
3.7717556953430176,2.764524221420288,1,0
2.587433099746704,4.0213799476623535,1,0
1.0742197036743164,0.8861867785453796,0,0
3.289644241333008,1.6742939949035645,1,0
4.805189609527588,0.8221696019172668,1,0
1.397078037261963,0.3409566879272461,0,0
-1.4289045333862305,-0.17701728641986847,0,0
2.562947988510132,1.867268443107605,1,0
0.19156397879123688,-0.7231974005699158,0,0
3.1386682987213135,4.917196750640869,1,0
3.8398468494415283,4.236047744750977,1,1
1.9414901733398438,2.1457157135009766,1,0
2.916400671005249,4.737443447113037,1,1
2.70358943939209,1.8236181735992432,1,0
1.9343184232711792,3.5648767948150635,1,0
0.6329249739646912,0.37087348103523254,0,0
1.2451074123382568,2.4560115337371826,1,0
0.3165661096572876,-0.863412082195282,0,0
2.0726959705352783,2.951089382171631,1,0
4.921719551086426,1.9490424394607544,1,0
4.609124183654785,2.3507535457611084,1,0
3.6353442668914795,1.9902012348175049,1,1
3.350343942642212,1.263913869857788,1,0
2.0742857456207275,3.2096917629241943,1,0
2.7901389598846436,-0.33826977014541626,0,0
3.962270736694336,2.6674540042877197,1,0
2.1527931690216064,3.6634223461151123,1,0
2.728515148162842,3.991590976715088,1,0
2.411012649536133,2.4178295135498047,1,0
2.602140426635742,2.7588889598846436,1,0
2.2311036586761475,3.6915900707244873,1,0
2.7842490673065186,4.142930030822754,1,0
4.472116470336914,1.6184170246124268,1,0
2.922288179397583,2.1668848991394043,1,0
4.548643112182617,1.6273406744003296,1,1
2.5623891353607178,2.270451307296753,1,0
-0.47700434923171997,0.28358155488967896,0,0
3.5090744495391846,3.5318875312805176,1,0
3.8372602462768555,3.3238842487335205,1,0
0.3589622974395752,-1.1337462663650513,0,0
4.016651630401611,1.650978446006775,1,1
1.498294711112976,3.8309295177459717,1,0
-0.5654269456863403,0.5408989191055298,0,0
-1.2615174055099487,-0.9803932309150696,0,0
2.069783926010132,2.317920446395874,1,0
2.5956947803497314,2.424273729324341,1,0
3.4698500633239746,2.667717456817627,1,0
3.610156297683716,3.0037434101104736,1,1
1.7429920434951782,1.8570080995559692,1,0
3.7531378269195557,2.9668073654174805,1,0
1.9097880125045776,3.1484434604644775,1,0
1.9473110437393188,3.9476685523986816,1,0
-1.04295015335083,1.3527483940124512,0,0
-2.25350022315979,0.6403631567955017,0,0
2.4152839183807373,3.128120183944702,1,0
1.3417667150497437,-0.29250603914260864,0,0
2.860490083694458,4.005520820617676,1,0
3.8112282752990723,2.5945627689361572,1,0
1.9430124759674072,3.3333263397216797,1,0
3.619802951812744,1.419835090637207,1,1
2.6630771160125732,1.9119629859924316,1,0
5.144680500030518,2.866626024246216,1,1
2.039170503616333,1.9620417356491089,1,1
1.5331581830978394,2.9792964458465576,1,0
3.3929388523101807,1.9777796268463135,1,0
1.2006980180740356,0.8612076640129089,0,0
3.8781304359436035,4.854435920715332,1,0
3.484771490097046,3.1640372276306152,1,1
0.09404871612787247,-0.2873240113258362,0,0
2.1239426136016846,2.629969835281372,1,0
2.507671594619751,2.651602268218994,1,1
1.9732073545455933,3.7294297218322754,1,0
1.195799708366394,1.2031193971633911,1,0
2.7202365398406982,2.242879629135132,1,1
-0.3925118148326874,2.0873918533325195,0,0
3.8391265869140625,2.3404088020324707,1,1
3.5344905853271484,4.922494411468506,1,0
2.016087293624878,4.776525020599365,1,0
5.551940441131592,1.4669907093048096,1,1
3.5286645889282227,5.89306116104126,1,1
1.8131808042526245,3.567439079284668,1,0
2.0256221294403076,1.5732824802398682,1,0
-0.29183509945869446,-0.1790476143360138,0,0
3.8412108421325684,5.910589218139648,1,0
0.5609043836593628,-0.8372149467468262,0,0
2.4164183139801025,2.910637617111206,1,0
2.032127618789673,2.926743268966675,1,0
2.952056407928467,0.6640815734863281,1,0
2.8986213207244873,2.1950645446777344,1,0
3.634615182876587,3.7527377605438232,1,0
-1.2780557870864868,-0.18763883411884308,0,0
3.3011369705200195,3.5436837673187256,1,0
2.4563498497009277,5.1105804443359375,1,1
4.11214017868042,2.3776755332946777,1,1
1.958974003791809,3.1033997535705566,1,0
4.414536476135254,1.7250819206237793,1,1
2.0414810180664062,2.2875399589538574,1,0
2.1296679973602295,1.957516074180603,1,0
1.748586654663086,2.5120418071746826,1,0
3.668344259262085,2.327651023864746,1,0
-0.7480825185775757,-1.0780221223831177,0,0
4.075797080993652,4.742798328399658,1,0
2.796572208404541,4.592726707458496,1,1
3.314356565475464,2.6530213356018066,1,0
1.6027894020080566,3.541062116622925,1,0
2.1459450721740723,1.560831069946289,1,0
2.4299209117889404,3.6568315029144287,1,0
3.9800868034362793,2.2703909873962402,1,1
0.28364333510398865,-0.599687933921814,0,0
-1.0734258890151978,-1.0173428058624268,0,0
-0.3287850320339203,1.0958813428878784,0,0
3.778095006942749,1.5342899560928345,1,0
1.2184953689575195,0.3528875410556793,0,0
3.505415678024292,1.7509398460388184,1,1
3.621763229370117,3.2211780548095703,1,0
1.2017786502838135,1.9815422296524048,1,0
2.7121665477752686,3.362079381942749,1,0
3.0290160179138184,4.750851154327393,1,0
3.3661625385284424,1.2135562896728516,1,0
4.463486671447754,3.7886457443237305,1,0
4.6698126792907715,3.6512904167175293,1,1
4.368196964263916,2.423027753829956,1,1
2.2490508556365967,-1.2456669807434082,0,0
3.2249538898468018,3.0723814964294434,1,0
3.7887167930603027,2.0921008586883545,1,0
-1.52309250831604,0.463882714509964,0,0
3.8981075286865234,1.3317067623138428,1,0
4.131258964538574,3.1392369270324707,1,1
4.163646697998047,3.5116336345672607,1,1
-0.021767638623714447,1.7447611093521118,0,0
1.099662184715271,2.810462474822998,1,0
3.102933883666992,3.674931049346924,1,0
3.6573472023010254,3.1096301078796387,1,0
4.329105377197266,2.4395549297332764,1,0
-1.0020028352737427,1.1916743516921997,0,0
4.316917419433594,3.0448107719421387,1,1
2.073338031768799,3.717787742614746,1,0
3.263469696044922,3.1882712841033936,1,0
3.3267276287078857,3.453446865081787,1,0
2.412713050842285,2.1696903705596924,1,0
3.152294397354126,3.7151272296905518,1,0
3.2106025218963623,3.904059886932373,1,1
4.386335849761963,3.265401601791382,1,0
4.184412002563477,3.38063383102417,1,0
-1.5476963520050049,-0.997485876083374,0,0
3.3558807373046875,4.534759044647217,1,0
0.4396035075187683,1.5057587623596191,0,0
4.169158935546875,2.6190807819366455,1,1
2.060333728790283,3.7163751125335693,1,0
3.0727219581604004,1.1681115627288818,1,0
4.767714023590088,2.634995698928833,1,0
0.5609840154647827,3.8063695430755615,1,0
