x_0,x_1,y,s,e
4.364884487074925,2.989591638110927,1,0,0.1
3.4840268843406155,3.289275295547232,1,0,0.1
2.3798008890093945,3.8200500302743263,1,0,0.1
2.661226174520041,3.421940314912325,1,1,0.1
2.288395790016321,2.9403178345793997,1,0,0.1
-0.1218054909507714,2.2965521898735832,0,0,0.1
0.3878086047484235,4.382636714368337,1,0,0.1
1.6099125816032096,3.46323007839646,1,0,0.1
-0.6176281101636177,0.014768039974790408,0,0,0.1
1.5324040859669885,3.3586466727809583,1,0,0.1
3.90454746379721,2.452848206038996,1,0,0.1
2.02550267661057,2.4670845947832576,1,0,0.1
2.225820140286924,4.111608360098735,1,0,0.1
2.502040444750384,2.8779066794418986,1,0,0.1
1.174546279282208,3.1710079480064977,1,0,0.1
2.4953869341367296,3.377994647782762,1,0,0.1
1.9881913324872984,2.4976771796767947,1,0,0.1
2.5256086637217123,4.32789201003341,1,0,0.1
4.157977862506583,2.323454120845317,1,0,0.1
3.085726478312065,4.265733344333707,1,0,0.1
2.5783281237346736,1.9311080706007484,1,0,0.1
4.149378248330136,1.1060828067289312,1,0,0.1
3.9078715173486818,3.06792701738048,1,0,0.1
1.9553435033472852,3.2676271981220677,1,0,0.1
3.6679745223904483,2.4384077912751727,1,0,0.1
3.419223438867512,3.889871874470509,1,0,0.1
2.1628179437022395,3.105756877004417,1,0,0.1
3.2030093766650065,3.1233528598558076,1,0,0.1
3.228631218376928,3.7383855490752858,1,1,0.1
3.143836071177632,1.693915662863073,1,0,0.1
2.8096849231436574,4.727363983437423,1,0,0.1
5.071266727840744,2.874603278550594,1,0,0.1
2.211713421240586,2.157752972009539,1,0,0.1
2.9631920823070934,3.901235623443987,1,0,0.1
2.3277784880143493,2.2221014115004754,1,0,0.1
1.8640456523224473,2.184520206044497,1,0,0.1
5.092313040487564,2.5163329812338797,1,0,0.1
2.6752147303686282,3.963972208239338,1,0,0.1
0.23639058693771525,0.343348908796307,0,0,0.1
-0.07096082644419294,-0.5176518088608137,0,0,0.1
3.6085397079863384,2.5935596445989115,1,0,0.1
-0.8215587626499189,-0.5435880952958813,0,0,0.1
2.0001105866405138,3.637351937053662,1,0,0.1
0.944235346581741,2.650669974689578,1,0,0.1
4.667487412397833,2.450325588554865,1,0,0.1
2.5210246924278454,2.345523105371547,1,1,0.1
2.417269455330395,1.3339501167320988,1,0,0.1
2.725557803777724,1.3058990719436623,1,0,0.1
3.1007065771965894,1.0730093674777061,1,0,0.1
1.835878616650418,2.824266318241135,1,0,0.1
-0.1021710112160887,-0.7458713529284139,0,0,0.1
-0.3810347597649441,0.9016868440120771,0,0,0.1
3.0158100987634047,5.369210164344773,1,0,0.1
3.994996977962258,1.154621482640688,1,0,0.1
2.9192500580097183,3.0067260290958657,1,0,0.1
-0.2995081191871802,0.7723270122260516,0,0,0.1
1.7133845924126982,-1.000228307578823,0,0,0.1
-1.1933498270877103,0.14964392195565832,0,0,0.1
1.0395358073574872,4.238624726247371,1,0,0.1
3.4419346072038333,2.7696005693707675,1,0,0.1
1.8754141706698786,4.159783899166244,1,0,0.1
1.9761690877504672,4.240594807424128,1,0,0.1
2.130517572133915,2.309493327550586,1,0,0.1
1.2395199809270165,4.0738558551852755,1,0,0.1
4.488424476902114,3.864806804209749,1,0,0.1
2.0943095482681993,4.013240435031166,1,0,0.1
1.0810514253675432,5.018002358778813,1,0,0.1
2.9040418344535817,2.7329472398813635,1,0,0.1
4.198881940918061,2.839442051839448,1,0,0.1
0.08039284327337066,-0.020372726784339684,0,0,0.1
2.482028970812613,2.6365222503989583,1,0,0.1
5.296952390913754,3.1653859666617756,1,0,0.1
1.6638102068119633,3.167378176504006,1,1,0.1
2.5360590875215268,1.3614471299138307,1,0,0.1
2.8864607128245368,1.8306943832435596,1,0,0.1
3.8990533598223687,3.328237209124911,1,0,0.1
3.093436872278914,2.2821318521598712,1,0,0.1
1.6396662249948573,2.8022714276304983,1,0,0.1
3.5754838174914374,3.5736916363470574,1,0,0.1
2.049813519329745,1.6828272037292447,1,0,0.1
2.438820990563114,4.947093997914081,1,0,0.1
3.4186102540827763,2.627372713826804,1,0,0.1
2.5199388544858334,3.07083134726061,1,0,0.1
3.1529887350948833,2.7738430396332476,1,0,0.1
4.711336282723111,2.675256281791663,1,0,0.1
3.5341385217233894,2.5714760776700065,1,1,0.1
2.6520360838757826,3.661901973590702,1,0,0.1
0.628691566778767,0.14180227503974652,0,0,0.1
0.8972706573773368,4.22098046819997,1,0,0.1
4.261797679952631,1.6302165821886403,1,0,0.1
2.001129628480016,3.8841337291272247,1,0,0.1
2.832783474723444,1.8728519421757244,1,0,0.1
3.707443892047087,4.218995432138865,1,0,0.1
3.218735242361143,3.86238688779492,1,0,0.1
3.3450762937174434,1.8270817979319263,1,1,0.1
4.123444024652301,2.489379407546773,1,0,0.1
4.650770331189572,2.694172624505512,1,0,0.1
4.535197613636667,2.787538001459884,1,0,0.1
-1.4196956191130938,0.37317103922953976,0,0,0.1
0.011970452079852596,-0.2909263674878258,0,0,0.1
2.7040682082623198,-0.44826050342336227,0,0,0.1
2.5673212105522216,1.8890304391130295,1,0,0.1
-0.2171373036876768,-1.1438402045901495,0,0,0.1
4.235092237693634,4.449876096348802,1,0,0.1
-1.0543537747509044,-0.8805954668879561,0,0,0.1
2.2561763848530356,1.8010024057504446,1,0,0.1
3.2749346974228994,1.7612499733402665,1,1,0.1
1.6857731608558715,2.8906483844329784,1,1,0.1
1.4510462973217861,0.6680650291045535,0,0,0.1
-0.011132174890688443,-0.22594541269138524,0,0,0.1
2.681184499292935,3.908734527457075,1,0,0.1
-0.00195337091713426,-1.1090001179835642,0,0,0.1
2.6191319465050937,3.8054405583482147,1,0,0.1
1.5635557196497751,2.7716378251051514,1,0,0.1
3.687850502318219,1.1626436294953086,1,0,0.1
2.014008824728676,2.9129840996821414,1,0,0.1
4.43198149219419,0.35112919398843756,1,0,0.1
1.2289745052561158,2.586269509195577,1,0,0.1
5.019225805296428,3.537866275715908,1,0,0.1
2.885604917673201,2.0820102486180048,1,0,0.1
3.3846063131270525,2.6817939442910674,1,0,0.1
4.240360528673535,3.2569182928689533,1,0,0.1
2.6083873146833687,2.9804247110634994,1,0,0.1
4.343043697889608,4.412337409170693,1,0,0.1
2.0540387592868186,3.497792739583335,1,0,0.1
2.7308373820856016,2.4819993333721175,1,0,0.1
2.2466364638793985,2.7080693202930717,1,0,0.1
3.297852555544495,1.9241647034172682,1,0,0.1
1.5722372616874238,3.2536024982401504,1,0,0.1
4.223057582698986,2.352475275916178,1,0,0.1
2.0957283563301816,3.6267363598813604,1,0,0.1
3.2892413407346512,1.0133932829617247,1,0,0.1
2.7019727205252897,4.020242762793362,1,0,0.1
2.445119234951223,1.79123269046517,1,0,0.1
2.2820650104754097,2.3159840743477718,1,0,0.1
3.75803493783164,4.809455809349439,1,0,0.1
1.6283295975701484,1.6370667799214915,1,0,0.1
3.0200890069758533,1.6941819665758522,1,0,0.1
3.4746755379448677,3.108687269898297,1,0,0.1
3.3176024720444004,3.5575700971361006,1,0,0.1
2.519956232501066,4.233077480048702,1,0,0.1
2.957939323331908,0.9791110114029604,1,0,0.1
2.361080774338696,2.2789117399950602,1,0,0.1
3.2246691067855426,2.075114146534366,1,1,0.1
1.00884646819303,0.6909476049872297,0,0,0.1
6.63479816843004,2.0952180166438867,1,0,0.1
2.3147305957541793,3.4921785469183138,1,0,0.1
-0.12547829263169769,-0.07717136680629672,0,0,0.1
3.9518707022299675,3.82972212400099,1,1,0.1
-0.5581910487208865,0.36715501474080814,0,0,0.1
1.921303412371864,1.7794228688768996,1,0,0.1
0.7169463468687347,3.851513471349056,1,0,0.1
2.39761872930654,3.9039166807542514,1,0,0.1
-1.1601296525651534,-1.487867959843513,0,0,0.1
2.8850556003131294,3.1684100850121,1,0,0.1
1.9189021312182746,3.6748815500449417,1,0,0.1
4.640804145963605,1.662210165842114,1,0,0.1
-2.017219583777612,-0.3050311815501974,0,0,0.1
5.334326041064468,3.9681252642245175,1,0,0.1
3.774968950958205,2.665004131658392,1,0,0.1
4.031351096356494,2.8689337786752347,1,0,0.1
-0.15982554489440876,1.2465099897755094,0,0,0.1
2.6459036761021366,3.6520865449743405,1,0,0.1
2.485369483622766,3.6649820438097267,1,0,0.1
3.276982341057977,3.06593345426222,1,0,0.1
3.0072759699283953,3.235116053205813,1,0,0.1
2.392440783625953,3.3444938543550387,1,0,0.1
3.6872082522644667,1.8409086628075155,1,0,0.1
1.4352447505840262,3.9069246757425433,1,0,0.1
3.380901161987302,2.6778850475822127,1,0,0.1
1.7877142774371573,2.3439198706920283,1,0,0.1
3.8132813881053544,3.348124048080048,1,0,0.1
0.0032044295841790714,0.58049821066191,0,0,0.1
2.1016954547929227,3.2015212671418984,1,0,0.1
3.191263922988545,2.596672280338766,1,0,0.1
3.1075009571467955,2.893344103298554,1,0,0.1
4.365794285281158,4.31740370360951,1,0,0.1
4.75353292644499,4.764241266537466,1,0,0.1
1.2853250222955441,2.252873672359336,1,0,0.1
2.683333222290843,3.1509009348056742,1,1,0.1
2.7214411011791206,5.310960921081418,1,0,0.1
-2.3007342628867358,0.6385732742422384,0,0,0.1
-0.006037759920171675,0.25396090982222463,0,0,0.1
2.0248744718582783,3.00354909888944,1,0,0.1
3.2486022213459216,2.245648697530672,1,0,0.1
3.8745667615808124,3.619426907779707,1,0,0.1
3.8424827019812966,2.7122504734778734,1,1,0.1
0.2497700965519643,0.3028201830401987,0,0,0.1
3.3684616668865845,1.487418454274181,1,0,0.1
2.2746447253489253,2.1302455317670788,1,0,0.1
0.38560752896377276,-0.2624001438505899,0,0,0.1
2.8829785743588805,2.778679299763927,1,0,0.1
1.960840439863026,3.7419297696162053,1,0,0.1
3.8416105060325876,3.344093904100908,1,1,0.1
2.652039155074182,2.8783691704016174,1,0,0.1
2.037128935604883,2.3057880444354812,1,0,0.1
3.165846309588706,5.113524408774925,1,0,0.1
2.836649142202779,2.9585225769554504,1,0,0.1
1.887786722657427,2.4319837097753885,1,0,0.1
-0.24206485298943142,-1.4431391993640528,0,0,0.1
0.18452418150043,-0.1800306576933798,0,0,0.1
3.0111907498127493,3.635365004608004,1,0,0.1
2.9645059277642214,4.976236312400049,1,0,0.1
0.30694807293227505,1.4162645851143019,0,0,0.1
2.619790346137882,2.2650321010690755,1,0,0.1
-0.6188576510915336,-2.4556663542939607,0,0,0.1
-0.9827866417926813,-0.9318338957752976,0,0,0.1
3.13029336943059,4.9925634288080705,1,0,0.1
1.5583423964043481,2.4669184837639877,1,0,0.1
2.344145657950328,3.708328802768922,1,0,0.1
2.841169007145467,2.6705187153812906,1,0,0.1
2.775787927082222,3.0957081387551866,1,0,0.1
-0.08592091050211154,-1.513936830225704,0,0,0.1
2.950464557720169,2.4506614453054816,1,0,0.1
4.168468269415932,1.7972363273531593,1,0,0.1
2.335165593883045,2.082204477996724,1,0,0.1
-0.05634732760517872,0.6674617641975438,0,0,0.1
0.6155085307170423,1.8544197624285734,0,0,0.1
2.8754313422200766,1.2897331380580872,1,0,0.1
2.2729707577316893,2.50792952864032,1,1,0.1
0.4114669694336395,0.9970341660252849,0,0,0.1
3.5229201939466064,2.7799865879631467,1,0,0.1
2.652453681062588,4.3262897442236365,1,0,0.1
3.9212873033892617,3.4201322602760675,1,0,0.1
1.7521355815337116,4.851182336541202,1,0,0.1
4.154436325553603,3.1482708568712425,1,0,0.1
2.4472633694462487,3.3771817451259762,1,0,0.1
3.6449265277292704,3.0912846863037773,1,0,0.1
0.5051507144015733,1.151364195078197,0,0,0.1
3.113873876027699,1.5605330958884638,1,0,0.1
3.4696554911356325,2.876962473964008,1,1,0.1
-0.4009212204752733,0.3261258282408614,0,0,0.1
3.504043783478466,2.3807410757253997,1,0,0.1
-0.09805349435201853,-7.020294140605041e-06,0,0,0.1
0.9193318388387867,-0.9137796509511525,0,0,0.1
2.9050485407893674,2.5938107447212033,1,0,0.1
2.7217580708057336,2.4244976702335954,1,0,0.1
2.9694482180421904,4.45374538921308,1,0,0.1
1.8766490531420146,2.4913488729591644,1,0,0.1
-0.10882748700337072,1.7699750258195184,0,0,0.1
2.7004454999380965,1.9269563501666158,1,1,0.1
2.2321383413176545,3.0143305253263986,1,0,0.1
2.7151275462889157,3.079226507206578,1,0,0.1
2.9390551330008723,3.7793009417030214,1,0,0.1
2.921425720711651,2.6623020876770305,1,0,0.1
1.4484661264110823,2.444664670119184,1,0,0.1
1.7015689022435283,3.888873245054917,1,0,0.1
3.829062527884549,4.638192511848175,1,0,0.1
-1.4826963218763294,0.004897683068277603,0,0,0.1
3.148674946141452,1.5206623493532376,1,1,0.1
1.498932356743516,4.288741215821945,1,0,0.1
1.9515429412349805,1.2558264800723864,1,1,0.1
4.0312830277889,2.4280604483727393,1,1,0.1
2.29596797946912,2.8191399382444517,1,0,0.1
2.4871256635171632,3.6791457007135913,1,0,0.1
4.448043058237955,0.378878341553321,1,0,0.1
4.168943433976294,2.96744220473338,1,0,0.1
1.718709640247268,2.2094426679084043,1,0,0.1
0.980696085029246,1.0316536029690855,0,0,0.1
2.602996480500587,2.8145106895359873,1,1,0.1
3.2145939979491502,-0.31688371134439647,0,0,0.1
1.9696007624153766,1.527346068938311,1,0,0.1
2.885855010452191,1.2504351999930179,1,0,0.1
0.6409257608351538,-0.3014424739114367,0,0,0.1
1.9117979534767158,0.48415233491284226,1,0,0.1
2.210989998837637,3.894883959462968,1,0,0.1
-0.19808515062984067,-1.5374952061892393,0,0,0.1
3.4467316861813098,2.9635443141994973,1,1,0.1
2.54307030330229,1.8251925309021961,1,0,0.1
2.7652329966716653,4.751333001079617,1,0,0.1
3.61740761177155,2.04329399528526,1,0,0.1
-0.33249228502859185,-0.16590036494716068,0,0,0.1
1.4763709840413837,2.5986702953159786,1,0,0.1
2.51346363990251,3.42937435763107,1,0,0.1
2.0482234962604817,3.625176940827024,1,0,0.1
3.5641555290507876,3.8836444527232645,1,0,0.1
0.6118080618419586,2.053461173564371,0,0,0.1
2.524078098385025,3.8673278218159055,1,0,0.1
-0.34797903220322535,1.124742819223456,0,0,0.1
2.6784181213134164,3.480942360798616,1,0,0.1
1.182947211356226,3.667181853092729,1,0,0.1
3.6623781704940868,1.8031194050965318,1,0,0.1
1.2013367064646492,-0.4783371899471168,0,0,0.1
4.694738069562351,2.993762412621868,1,0,0.1
2.198242969941385,3.4851568233999757,1,0,0.1
3.4403087630535825,3.404606256974554,1,0,0.1
0.6092610414533238,-0.2759262058851796,0,0,0.1
0.2701430589403097,0.3121127778048292,0,0,0.1
1.345736789359386,0.09335821904995868,0,0,0.1
4.323423782485406,3.0342928372086018,1,0,0.1
0.04370737367537209,0.2084255234272741,0,0,0.1
3.5814104491285015,3.5658132383388605,1,0,0.1
3.2174736996812836,4.008291704148712,1,0,0.1
3.123374703337712,1.8443990662641274,1,0,0.1
2.90205726998618,2.735177375418036,1,0,0.1
3.5229923247069634,1.8248181169363655,1,0,0.1
2.551203997397439,4.20977884808443,1,0,0.1
3.801533558780246,2.9143277676633206,1,0,0.1
2.2203826580895463,4.605478635553227,1,0,0.1
-0.8243531421185316,1.1336215346662357,0,0,0.1
2.503799282759004,3.5677904097931727,1,0,0.1
5.083937884308293,2.926519797157982,1,0,0.1
2.661100099348464,1.6186979910893216,1,0,0.1
4.084090903738263,3.074103976168555,1,1,0.1
0.9270498614429563,-0.7896615296558982,0,0,0.1
-0.8378449767930275,-0.6458777995981076,0,0,0.1
2.054468536336638,3.8268234080581935,1,0,0.1
3.6651662516002514,2.948596223108936,1,0,0.1
3.2209679375774023,2.9906199915579683,1,0,0.1
1.7351437489726314,2.660705734532997,1,0,0.1
2.6724151586352414,2.692044994943703,1,0,0.1
2.8668637756177846,1.7328175010592928,1,1,0.1
3.064032325960758,2.9396486026029907,1,0,0.1
-1.3031140203969267,0.6793907615915014,0,0,0.1
3.111368143941391,3.162825006387888,1,0,0.1
4.929611934391206,2.5795012073708805,1,0,0.1
3.6087286444325337,4.353735947914844,1,0,0.1
4.484283721457755,4.015631595937212,1,0,0.1
3.1046689329882455,2.1850815067528266,1,1,0.1
4.739714252616645,3.3862335038490663,1,0,0.1
2.034765395515599,3.8983013381469127,1,0,0.1
4.3413680870168125,3.806008298993966,1,0,0.1
2.3857997936146536,2.755606593759446,1,1,0.1
-0.33906593188375755,0.23160054568326213,0,0,0.1
0.9112660583915151,2.583899215360977,1,0,0.1
-0.017834803653590837,-0.8967341023926356,0,0,0.1
3.2389644077911806,4.47496988467955,1,0,0.1
2.4531227873216945,4.730391867269214,1,0,0.1
5.148016853092684,2.6633612635585666,1,0,0.1
3.6815555474783213,2.379428952614839,1,0,0.1
2.050869882574621,1.9851543562255496,1,0,0.1
1.0771270898121055,1.1771086360910867,0,0,0.1
2.7818769800275693,3.7945477540725863,1,0,0.1
5.09398366804391,2.285367687151886,1,1,0.1
4.185049126357379,5.17011206314412,1,0,0.1
-0.32751399551863314,0.4186446508359625,0,0,0.1
2.887844054664913,2.2695811577435756,1,0,0.1
1.770377458320021,2.923527736484187,1,0,0.1
3.1111042804850646,2.323138937738259,1,0,0.1
2.989714156925554,2.5012817538920684,1,0,0.1
3.1664056552979027,2.2040641795240448,1,0,0.1
0.3545988157469207,0.6417998761736032,0,0,0.1
2.176345848784047,3.2169582455718815,1,1,0.1
4.52131999824319,2.775582429404955,1,0,0.1
1.7822127590184322,3.531797159339392,1,0,0.1
3.8432901277945057,3.150633273299756,1,0,0.1
4.450216615385866,2.8320243059771895,1,0,0.1
4.25363783166423,3.0173771890492396,1,0,0.1
2.83575976253869,1.6169927215199715,1,0,0.1
2.8137952974068203,3.822134971092915,1,0,0.1
3.2060861296563727,3.8669681437031596,1,0,0.1
4.157651487841205,2.836760703403517,1,0,0.1
3.1215568358461865,4.318863949768353,1,0,0.1
2.8995858589151275,2.899100315974149,1,0,0.1
2.9931326237243394,3.985656828805559,1,0,0.1
2.943357198307834,4.735667214352157,1,1,0.1
-0.33924014447205353,1.0438210813239552,0,0,0.1
3.0484494679153804,3.699730157171221,1,0,0.1
2.2578404994487973,2.6275394456717187,1,1,0.1
3.9126870383497048,4.05849615207923,1,0,0.1
2.091942800616666,0.6395182809930304,1,0,0.1
1.6763223258631856,4.451310072747372,1,0,0.1
5.599311649318605,2.9349211388819763,1,0,0.1
0.66984018208437,1.9255608379904667,1,0,0.1
0.19191196370752628,-0.5121879066489304,0,0,0.1
-1.9655799793978326,1.6602647241057789,0,0,0.1
-1.0610998531282254,0.2482824396608073,0,0,0.1
3.0874664756398142,1.6609792665849281,1,0,0.1
3.1207458634797285,4.073110062521542,1,0,0.1
1.478671785899834,2.809475823231029,1,0,0.1
3.768921769583259,4.228813753285353,1,0,0.1
3.8531535158033137,4.09902997207331,1,0,0.1
3.3627205040681267,4.135292609508375,1,0,0.1
3.080390245657552,4.853421521732108,1,0,0.1
2.4277841660901527,4.596809456458505,1,0,0.1
-0.4185840765577741,-0.08223115615242715,0,0,0.1
3.699243854318763,2.1399219175764355,1,0,0.1
2.9915519487936963,1.0108198330380767,1,1,0.1
2.3186679241963972,3.318835645497053,1,0,0.1
2.41340840476829,2.390219736591846,1,0,0.1
-0.531456468013339,0.23093702239661873,0,0,0.1
-1.2450743166369496,-1.033607257978588,0,0,0.1
2.9330231419862405,1.0068121511056443,1,0,0.1
0.34671904470299875,-0.7791987502599835,0,0,0.1
3.210790945241464,5.081201887783813,1,0,0.1
2.9283535953640705,3.7057064681917042,1,0,0.1
2.0793615070122953,3.5924128946473557,1,0,0.1
3.0889625693416565,3.0949650701489895,1,0,0.1
0.8089806652659575,2.5279133980781006,1,0,0.1
3.062763614493611,2.4072043729607886,1,0,0.1
2.286007766219498,2.0248278605377115,1,0,0.1
2.888374365785682,3.934151305854732,1,0,0.1
2.495400713583338,4.216236281146146,1,0,0.1
2.7468080576440332,2.4460614981533286,1,0,0.1
2.5229912673428916,3.2043943805870474,1,1,0.1
2.943042680130563,1.11586801316477,1,0,0.1
1.7724874279958815,1.3920577828882212,1,0,0.1
3.155343950907896,2.9045253917675113,1,0,0.1
3.3875838687477344,3.793257474349941,1,0,0.1
-0.4687680996593381,0.779857133841438,0,0,0.1
4.627317822139655,2.15404905226949,1,1,0.1
1.5265325072665856,3.3980107094105656,1,0,0.1
3.6984101968381524,4.5787872567523635,1,0,0.1
3.4484649648296704,2.6610003538292046,1,0,0.1
2.3846245885879944,3.551667044980321,1,1,0.1
3.572055279056614,1.893747806975345,1,0,0.1
3.3522936699033163,1.848062420735581,1,1,0.1
1.872040923635677,2.489689674212063,1,0,0.1
1.9994451910304742,5.352427189168925,1,0,0.1
4.8836935570149524,1.9003923003226524,1,0,0.1
2.022491077380788,0.9933461832642516,1,0,0.1
4.0111185224751615,4.217147853056323,1,0,0.1
1.09635373305585,4.019162970717449,1,0,0.1
2.2853223924093458,0.30217332841127753,1,0,0.1
1.7253601969660282,2.9704548025570245,1,0,0.1
2.4616153976664865,1.3497873975852324,1,0,0.1
3.784429637181468,4.0060236111271985,1,0,0.1
2.9767892930893125,2.9586444396788973,1,0,0.1
3.642364337674664,1.0788401486991333,1,0,0.1
-2.0760106972273786,0.40157323770177905,0,0,0.1
2.893882231228131,3.3893318316266643,1,0,0.1
1.7824979915089965,2.542188462793434,1,0,0.1
2.7222150726321503,1.6813627001061808,1,0,0.1
2.409117239785239,3.092854997454332,1,0,0.1
2.535893190316157,4.499428327588651,1,1,0.1
3.8250177584344494,3.4956194312630977,1,0,0.1
2.4175177318663064,1.62058777007486,1,0,0.1
3.1606703423772857,3.5784651311211166,1,0,0.1
2.445455419907813,2.7029565580551163,1,0,0.1
2.816111386261512,2.3668642349054885,1,0,0.1
-1.5634895218688072,-0.5225069810741806,0,0,0.1
4.076035475395884,3.4332118664067295,1,0,0.1
1.6364602327080833,4.730600826029851,1,0,0.1
-1.5566807124540505,1.0597345622747703,0,0,0.1
1.9905213463336833,2.716264759594951,1,0,0.1
0.20185452338885487,-0.430861170298509,0,0,0.1
3.0213733075348155,2.925987713283745,1,0,0.1
