x_0,x_1,y,s,e
0.3606024704539062,-0.524741681185547,0,0,0.021641753027963256
1.5845832474887969,2.852233021819413,1,0,0.06482882601797112
0.1301090841256186,-1.0755528798555232,0,0,0.01693785070887287
2.907460855614574,2.5383382650388397,1,0,0.16301801184949846
0.812574877234228,0.8014482204932963,0,0,0.033634169103897466
1.4631956443415846,3.413755870259093,1,0,0.05887635205818864
0.22599320107003334,-1.0531305046903177,0,0,0.01879010057049165
3.8338396763481555,3.0198597275168857,1,1,0.27938801733085317
2.365102055177381,2.8244408482598082,1,0,0.11456189451056657
1.413670483203414,0.4802452501787513,0,0,0.05656947700362603
2.931024929020968,3.7391325256521513,1,0,0.16542259800459577
2.334988799202555,4.859491031628901,1,0,0.11223419556098192
2.8869209875304946,1.9780224757158011,1,0,0.16094349844357803
-0.7784982707020985,-0.7463772050287009,0,0,0.005385787795974637
3.7439617160506216,3.6526161544491433,1,0,0.2659739105206452
2.2546826999998677,2.100395530862166,1,0,0.10620000640165761
2.8112656900823656,3.681852340805456,1,0,0.15347270355607195
3.833380268880995,3.2160127123199116,1,0,0.279318187964739
3.66679215636242,4.135340984018673,1,0,0.25484708076362184
2.2794559612322822,3.9891034804449252,1,0,0.10803483806053908
2.5757091544568835,4.241766883916263,1,0,0.13186911886258793
4.794656973508735,3.012677659132055,1,0,0.4566540070014265
2.809651016373013,2.1054565701129446,1,0,0.1533161485857283
2.577431671134951,1.5760905617913743,1,0,0.1320182882941683
3.384928954175489,3.5184846746961984,1,0,0.21714754969749703
2.167264489806348,4.95107076399675,1,0,0.09991157014047553
0.42981110902316383,0.04217937683614221,0,0,0.02322833151851436
3.6240487959383247,3.138029376359033,1,0,0.2488363700797964
1.3157867838674853,4.077798469630274,1,0,0.05221013676959076
3.582587582878732,1.9537725179672398,1,0,0.24310816368717442
0.8436693400092456,0.25983151545975264,0,0,0.03461066034116648
0.7216921834496264,0.4679123886523438,0,0,0.03089829304023844
2.4643747923458346,3.6522292831219367,1,0,0.1224926069320429
1.2472403259011615,-0.4786501122263742,0,0,0.04931094382437157
-0.3747001135148024,-2.1664278949582445,0,0,0.009335092544262538
1.943883992607639,3.598168627529584,1,0,0.08511009357702684
3.1399395015936395,2.867308804937398,1,0,0.18792271709287614
3.0289463465292066,2.8237082124072925,1,0,0.17570104994276803
3.4329769871085665,3.1195232280395913,1,0,0.22325694982554992
3.6137959804090016,4.265927157337634,1,1,0.2474105387598094
2.6204402965263554,1.8279690600289638,1,0,0.13578402497943376
3.4460271034496004,2.60149617230456,1,1,0.22493833005085248
1.9156702959386787,1.6275135295929366,1,0,0.08336505865178181
3.5810014581397605,2.5716370476871937,1,0,0.24289101040471897
3.4177750139081713,2.400127350016968,1,0,0.2213102292514322
2.438202162842434,2.8897150924514747,1,0,0.1203629798749251
-1.4710314811583698,-0.7461870755617638,0,0,0.001678706680970784
3.943093797415139,3.844455663215629,1,0,0.296369967355781
2.132819930487439,2.837128157210444,1,0,0.09751213780431307
2.013200049186385,3.3505143105336748,1,0,0.08951364745944555
4.053784627260027,2.65879071505082,1,0,0.31435308174176974
-1.587644391679553,0.4824188228453731,0,0,0.0013276133885950913
0.6872996523304242,-0.6797048746079027,0,0,0.0299077994263532
3.724538681374317,3.680797718459101,1,0,0.263139723504474
2.020424637064097,3.082680741100832,1,0,0.0899822512075927
4.445779920982924,2.1930414104498688,1,1,0.3846833915425012
4.880593807628485,2.732871523624128,1,0,0.47583290478088686
2.4123765222601032,4.732632448297741,1,1,0.11828892598044446
3.9487366977831293,4.4758412000193,1,0,0.29726759377087075
2.01080686199238,4.209414316736431,1,1,0.08935882403825939
1.3741637034498724,4.179836069772575,1,0,0.05477841354411906
2.548914161398418,3.556920627783212,1,0,0.12956491820686045
1.8308534367085227,2.65196587087302,1,0,0.07828038391755504
2.0117729123411103,3.007161244539929,1,1,0.08942129692873704
1.259302003906046,3.855480074466339,1,0,0.04981211809113246
3.716557737537447,3.856114849648122,1,0,0.2619817435212915
1.2632045543036285,2.6238743034948193,1,0,0.04997508778269706
5.106055913272865,3.0632539591059107,1,1,0.5290238372314463
1.3635655011106944,4.11600486391957,1,0,0.05430525938296881
4.13964577765408,2.092823873174499,1,0,0.3288563243554728
3.312746385815519,2.5459703745011866,1,1,0.20820615151566135
2.675150357773706,4.981567896778744,1,1,0.14069005874754215
2.1156635712654666,2.6477084528365955,1,0,0.0963332684375821
2.996908961747171,2.8805973987498907,1,1,0.17228697096558554
-0.19588232197094219,0.5030846059425637,0,0,0.01164769396369635
3.242246197138685,5.983325261724742,1,0,0.19974253523563293
2.8544274804917125,2.19512675417152,1,0,0.1577021910266258
-0.7723034707288763,-0.5521315109823753,0,0,0.005434671267879354
4.161968070956451,4.2028842662375725,1,1,0.33270770936265226
0.5100219085220252,3.5056417277543224,1,0,0.025174519529648748
1.4505247178400722,0.3184556846442399,0,0,0.05827954842080834
3.1345166730579272,3.007215542443616,1,0,0.18731120560429027
3.594989030448719,3.083974782918282,1,0,0.24481104583273466
2.5076771011284666,2.1654750508163394,1,1,0.1260779521877881
1.9749348689662696,3.204231558892451,1,0,0.08706212310477988
4.4404941865932575,2.5929348171170186,1,0,0.3836630973099674
2.572603755696262,3.642987312465663,1,1,0.1316005116756981
5.6885298067934045,2.5057184739437917,1,1,0.6870918341062614
3.665864712211988,5.480248042972635,1,0,0.2547155163764856
3.6305447304651732,1.6319308928932428,1,0,0.24974292565860773
-0.9068887531070885,1.1268037748013848,0,0,0.004444876135067637
0.5732478656187528,-0.3772467893305193,0,0,0.026792798570095328
3.1595724009463684,1.5640392016713935,1,1,0.19014917438094384
2.9074653468799925,3.5310944692635022,1,0,0.16301846764580075
3.1144865499910246,3.301280857773593,1,0,0.18506541429772894
2.8391761391892296,2.728572907739997,1,0,0.15619783095578746
3.535504162612992,2.5207443590887544,1,0,0.23672375813750512
2.3429776803242417,3.748676161578477,1,0,0.11284823161775875
1.724410496617523,1.5313156008086175,1,0,0.072232599772751
1.7926747900933142,3.051443604789446,1,0,0.07606916126215844
1.6594158496277054,2.50516975020055,1,0,0.06871644895353086
2.057159084388506,4.314285113447193,1,0,0.09239345867269351
1.078966687752621,2.196210902446198,1,0,0.04270585987016282
3.790940169151204,1.1024375060094866,1,0,0.2729235931227078
3.790647022369543,3.4544677582771524,1,1,0.27287980919288773
3.9650117382918433,4.349699279242996,1,0,0.2998679172717968
2.813183140377617,2.897870634247137,1,0,0.15365877072657297
3.170687288237247,2.0423942832901183,1,0,0.19141838889135085
2.4857248638401654,1.5316343638699508,1,0,0.12425065569975016
3.481728352620262,2.075478059361625,1,1,0.22958663069223742
4.457088961721525,1.997014802709426,1,1,0.3868731855688285
2.3413482415557136,2.7785999174593177,1,0,0.11272278674337217
2.57138748001453,2.192983203007823,1,0,0.1314954195836953
2.644481446361494,2.1672670552432773,1,0,0.13792379581594674
1.745643782183643,3.213401983406984,1,0,0.07341001533831544
1.6318330731746231,2.072247221762487,1,0,0.06726371450399737
2.6608778025355275,2.5502047699915598,1,0,0.13939758241500652
2.7337894787983674,3.8225274062372834,1,0,0.14609477969961096
1.7589395968155155,2.8339545937591066,1,0,0.07415457857413979
2.579207122906921,2.6308700198881247,1,0,0.13217217430054828
2.0936017756900833,2.557555223563526,1,0,0.09483307929612032
2.767138737865098,3.6619900947634796,1,1,0.14923717410153559
-0.8509177649244135,0.8062702833190017,0,0,0.004838446237983532
2.8320592076899134,0.1634034050157127,1,1,0.15549952687546603
2.054482422156715,0.5641765518625421,1,0,0.09221614728246878
1.9072593533411704,4.569368267208358,1,0,0.08285006829566299
3.0605242767441627,3.7700194488821976,1,0,0.17911557467278016
3.1101170319554727,3.0600933202176748,1,1,0.18457819643288717
0.2240745158089289,0.30045851378563915,0,0,0.01875161112783955
2.218164738089141,3.460234605890003,1,0,0.1035380460629231
2.6918683172994724,3.0881272597137683,1,0,0.1422153891298938
4.080035495183672,2.7809913570689173,1,0,0.3187352573871228
3.423655618359878,3.1411137088063295,1,1,0.22206176616921425
2.8488348933400838,4.96605929725619,1,0,0.15714929405989214
1.467965783342262,4.053872709141864,1,0,0.05910221003861742
2.854545390888364,1.1382039235489574,1,0,0.15771386362053527
0.8530883571182084,-0.3106709829181781,0,0,0.03491060733203955
2.724229171391979,2.4845188089767207,1,1,0.14520316655160356
3.3844596379353753,3.8992317482356533,1,0,0.21708850071506863
2.6278065438028086,2.0882893145430734,1,0,0.13643698924245515
1.2573723458586388,3.4349385281976113,1,0,0.049731683401643564
1.2917677140914208,3.9388520046772593,1,0,0.0511800856319198
4.67504618294664,1.4550055809483182,1,0,0.43093223399752323
4.035100413445548,3.958140223852402,1,0,0.3112616818981344
2.8412411338570465,4.020701320453232,1,0,0.15640088503423527
2.7865294175148807,4.822180821878316,1,1,0.1510874438812598
2.1727639393062432,2.4968819971788303,1,0,0.10029872623447882
2.062867009049543,2.4149049798911317,1,0,0.09277242532389321
2.511822061550557,3.402432601158552,1,0,0.1264252265927712
3.448323673893128,2.787754573266167,1,0,0.22523520060751387
1.1119823857055082,3.1129777052939644,1,0,0.04394604649187405
2.6802772491444644,3.105318644823002,1,0,0.14115652030870907
2.7209413863968726,3.6194880535178875,1,0,0.14489748638356556
1.2818127393203593,0.005332320973063454,0,0,0.05075766778752717
1.347491417743519,1.6953767472586483,1,0,0.05359349404784124
0.7091303681543857,-0.12663460110328537,0,0,0.030533709137289245
1.6605223547968586,2.693969581648848,1,0,0.06877521319458059
1.3253926472068667,2.05008520067589,1,0,0.05262640363882732
3.779748596962307,3.687300553669796,1,1,0.2712557730708108
2.999093512668145,3.790307153304055,1,1,0.17251817471011624
3.358209686024804,3.6349520971622793,1,0,0.21380488146357104
2.5446802670482107,1.6729731587536447,1,0,0.129203611639682
-1.2106711427040602,0.5725007627854889,0,0,0.0027100841597667924
3.0686653036832485,3.7309544310604,1,0,0.18000387584785105
4.461013320638187,3.3380763469703583,1,1,0.3876352482108584
5.573992864607756,3.253652453640135,1,1,0.6535320862048021
4.182270917776813,2.5938188383654777,1,0,0.33623995441340415
-0.47991319755313944,0.07879780411895895,0,0,0.00814653917773842
2.9503879347196245,3.147399208220889,1,0,0.1674183166641777
2.785436655946509,2.986461770122514,1,0,0.15098271687196535
3.707921398782885,2.6691545977356874,1,0,0.2607329802783169
4.710602236688226,4.069267808007915,1,1,0.4384618245193401
-0.2105924930056331,0.8582611484977087,0,0,0.011442749180065161
0.8759768166011237,3.982260729238633,1,0,0.035647610457639665
2.7423551876717593,2.7559718947273377,1,0,0.14689711653989737
4.359709837319685,3.2838948447366,1,0,0.36832058708590854
-0.7213290876693954,0.45825464840429825,0,0,0.005849656482118707
3.8380694869764223,0.9575135011886342,1,0,0.2800315587047411
1.3983066082093154,3.929813771274678,1,0,0.055867808054692686
3.4911511779454076,3.10133806423301,1,1,0.23082540698473222
1.607986607134843,2.9265915491034846,1,0,0.06602643784705
2.717511761911831,2.065357526765271,1,0,0.14457913334034897
2.137177769281956,-0.673203710410171,0,0,0.09781329445645562
2.421636014266322,3.4190184172890214,1,0,0.11902944665382406
4.027311056656527,4.117115431550612,1,0,0.3099796498580219
3.799108301291131,1.734572179250288,1,1,0.2741456923242034
4.273460969204282,3.407289839859188,1,0,0.3524530704263937
2.891087298744461,3.8932859119286993,1,0,0.16136268317309346
3.5921606614150634,1.6610307048043973,1,0,0.24442188850929533
1.033823217289502,3.676540805874051,1,0,0.04105282223781126
2.030736668197548,3.8460643924232993,1,0,0.09065429806073594
3.0464188203333973,1.2278856773174434,1,1,0.17758425803327157
1.9040986693698148,2.763690469583996,1,0,0.0826571621323156
2.8630137515389804,3.1888614357333984,1,0,0.15855388877185803
3.313867135127198,2.243344545687092,1,1,0.20834283324372216
2.459711656867004,3.3926388182642246,1,0,0.12211112186961297
3.2839272732958222,0.40527028656221553,1,0,0.20471453754707536
2.5577013522037744,3.6871607186650035,1,0,0.13031720596856122
-0.14988851384339966,-0.46282994131446564,0,0,0.012306280968760628
2.3544161053527732,2.7625086690258254,1,0,0.11373178627529397
3.6204848665797713,3.043659231559555,1,1,0.24834004718066915
4.184850422082441,2.5051930096537514,1,0,0.3366907362373479
4.869188326477817,2.412386916388551,1,1,0.4732533509069638
2.9322011942517916,2.369742419148862,1,0,0.16554332242664557
3.4863919132847716,3.1964638324286963,1,0,0.23019910307558242
2.287997879379029,1.2927985676164648,1,0,0.10867297360653967
3.8018099342578484,5.113906330535295,1,1,0.27455080689843825
-1.9938078332794922,0.06231740054091859,0,0,0.0005159939631460028
1.9764082393621962,1.3671551835032092,1,0,0.08715557401671657
3.1903492522628705,1.9579715820019177,1,1,0.1936791470557839
3.320972371940961,2.0919460970947235,1,0,0.20921092348350126
4.774509926308438,2.3325565023897186,1,0,0.452242900275987
2.947942443946711,2.424657827155775,1,0,0.167165272176715
1.555937216100089,3.097118856722148,1,0,0.063385194062023
1.2396801200183472,-0.3464156186750499,0,0,0.04899874423097031
1.8231492587920675,2.429465829544635,1,0,0.07783034248070411
3.3730620891102894,3.1637482974895317,1,0,0.2156581644469633
-1.184688044279174,-0.2536592960604438,0,0,0.002834244368237192
-0.055345257406249626,-0.5729046414381335,0,0,0.013747378993635791
4.147216406218044,3.088060422064379,1,0,0.33015875772126796
-1.483928710921345,1.6153596395515362,0,0,0.0016367939920150939
2.709888191196713,3.1240715569461988,1,0,0.14387335875421062
2.1198545234369925,3.1357638205822362,1,0,0.09662025030129671
0.1575385815696937,-0.9054806989278615,0,0,0.017453057635017116
2.382871373261701,2.146379340510122,1,0,0.11595230487744139
3.1338697186736897,2.502972630285929,1,0,0.18723835082411508
3.831119196096395,2.9723786580806104,1,1,0.27897469843180245
3.544024941810322,1.1040044138573961,1,0,0.23786972620524613
3.427840892556094,3.4190262610725157,1,0,0.22259780585276784
3.1565251232224565,2.7698296639910573,1,1,0.1898023093678681
2.910001724623839,2.5667441691053963,1,0,0.16327602479660883
2.508124514206176,3.7479587300792225,1,0,0.12611540300784954
4.354784713039276,2.4286344764455965,1,0,0.36740034030351854
1.5771539857885226,2.3928602071017266,1,0,0.06445208051955141
2.771215748994834,3.8740444067910516,1,0,0.1496247860425455
4.16093048854104,4.258701790743941,1,0,0.3325279437315262
1.1984918251536816,-1.486403266638242,0,0,0.04732382618380024
2.8026199557477156,3.0379345697206324,1,1,0.1526358293479635
-0.5209383168153017,-2.7824767883962656,0,0,0.007715320439592608
4.935303870623916,3.3127249141859454,1,1,0.4883534825688106
1.5193182270358294,1.9954454406215174,1,0,0.06157503102381909
2.318904781908637,2.482851383305256,1,0,0.11100556096802382
0.9054900043790893,-0.12555532904206815,0,0,0.03661507958380495
2.4130430358877883,2.646426838888812,1,0,0.1183421141743525
3.3294099354345987,2.2118778602715157,1,0,0.21024531249392647
4.012175518374743,2.104272689245333,1,0,0.3074998554324404
4.107740964374942,1.3446283939693435,1,0,0.3234097852806569
1.0816373783684312,0.5149598614354598,0,0,0.04280519264586162
3.1425651494898084,1.1180009565830602,1,0,0.18821933869578314
2.8488595646298394,3.247421120459822,1,0,0.15715172992722407
3.0649680899376306,3.93068266040253,1,0,0.179600049002193
2.592490776837746,3.2928423683099037,1,1,0.13332779827577537
0.04712446836472706,0.10567023749021326,0,0,0.015448422271319538
3.05450040933917,3.0212209545242628,1,1,0.17846040502754165
2.9153213303427794,3.9413495311779183,1,0,0.16381719673945822
-1.6850359347899655,0.2763157627400279,0,0,0.0010792718227775582
3.9308154185204858,2.940461599859689,1,1,0.2944238483871356
3.3459279149797014,3.054681489390411,1,0,0.21228140629079842
3.8127126780031086,4.031368194948087,1,0,0.276190256184105
0.7860244167579914,-0.17860641318387874,0,0,0.03281685988400163
3.2390960461836165,1.520825445875603,1,0,0.19937048153178633
0.35896507538189193,-1.2969524399096504,0,0,0.021605229501831736
2.727656941751609,2.191807857357767,1,0,0.14552237650697178
4.569840609319101,5.509640731904762,1,1,0.4092204073540803
2.5351579946607896,2.5031454260096417,1,0,0.12839377358736942
4.184170244808039,4.037749387100661,1,0,0.33657182773898603
3.0092079314072557,3.228398676813313,1,0,0.17359167685512542
-0.21357434931689176,-1.4350715204416333,0,0,0.01140153733752796
2.966670962648745,4.091975353380552,1,0,0.16911051750503678
3.2747564521808035,3.410903466687219,1,0,0.2036127034032394
1.7554178189378649,3.2168233625389147,1,0,0.07395681078266392
3.0049343619986963,2.4405045833488215,1,0,0.17313748869392012
3.2775726051209157,3.581605757635927,1,0,0.20395057749315915
-0.26179940908532834,0.85291952914684,0,0,0.010750357063939057
1.3879369154804078,2.664691743737413,0,0,0.055397927248434974
5.161749220312091,1.666161717171131,1,0,0.5428225669258586
2.9365104519559084,3.7449084492865725,1,0,0.16598616192073004
3.6008779267370317,2.093455896307467,1,0,0.24562279415067392
1.9290757736251045,1.9411154148238545,1,0,0.08419081545444204
0.8488639224359475,0.9434695324185676,0,0,0.034775840840723056
3.375105152726766,3.7570789660930743,1,0,0.21591403740160386
3.1334273771475996,3.7971476886629727,1,1,0.18718855012691002
3.6619538604265474,2.226150264010965,1,0,0.2541612951300642
4.750010910487045,0.6430030544121852,1,0,0.44692209598040916
1.963074474674566,3.0014304919336086,1,0,0.08631259296054508
2.4176414680574787,3.031488957444372,1,0,0.11870956079516451
-2.1940804379558023,-1.192496177825373,0,0,0.0002937012467611749
1.4072798007121798,3.0104822384517442,1,0,0.056276816237182274
2.122112856945189,2.8959492343602027,1,0,0.09677515873680059
4.225313703015626,4.152495651442723,1,1,0.34382140067575434
-0.007008433727692133,-0.43014667561318,0,0,0.01453126230948809
0.06699716400787858,3.153423310811955,1,0,0.015795778050531332
4.178741328002171,4.121282314710139,1,1,0.3356238738210265
2.0017603604881424,3.749494193181492,1,1,0.08877538890864163
2.6639023499022385,4.843116309982021,1,0,0.13967072890411786
2.4795440431872144,1.7636135690709582,1,0,0.12373976928587503
6.594106194074056,3.9922190265452864,1,1,1.0
2.4077756629512432,3.9947942320500838,1,0,0.1179222634729395
3.4510369756385044,2.428446165047541,1,0,0.2255863192961366
3.2933544435849504,2.3061996443717896,1,0,0.20585182586375658
1.5611752596342983,4.222080948418773,1,0,0.06364734859542168
3.14896718408354,3.6196406965379495,1,0,0.18894405368835127
4.277578559169121,4.122568257618623,1,0,0.35319872598451335
3.480155555771139,4.706364995056671,1,0,0.2293803487925405
-1.6380299059360972,1.6530229181372482,0,0,0.0011943247071895197
2.807474551664626,4.490233115874555,1,0,0.1531053132500932
1.7677215381696627,-0.763043835904161,0,0,0.07464946205235269
1.6211593872235612,4.336503845326304,1,0,0.06670777886806643
2.5075195953479086,2.8979690732599948,1,1,0.12606477011348682
2.2599544803193448,3.7398991684917693,1,0,0.10658848806476556
2.649612722828246,3.893197406433865,1,0,0.13838375802375175
2.642662565841669,3.693873779564438,1,1,0.13776102887021488
3.710379840268788,3.962354345404991,1,0,0.2610880007648402
2.7729252579694914,3.5245415596777496,1,1,0.1497875379327907
-0.2927232919430535,-0.8350713038453245,0,0,0.010347738048812798
2.029548912239704,1.3858544023011639,1,0,0.09057669944199713
3.332925358158058,3.898592705969712,1,0,0.21067740990438344
3.269428595896453,2.1575704290608932,1,0,0.2029746308234872
2.57196921229915,2.5630253750169234,1,0,0.13154567620604157
0.9816435806047306,0.6000050207514265,0,0,0.03920245400284254
3.0397798606173283,1.5227056254088578,1,1,0.17686692736414905
3.5141303582421948,1.8158253936072826,1,0,0.23386739395757328
1.8571276330350655,4.827820070768235,1,0,0.07982988830764524
4.3635409483719485,2.2032645631427394,1,0,0.3690376148426532
1.8150768568455666,3.2544068457101343,1,0,0.07736087588483372
0.693512484139378,0.3524066956077747,0,0,0.030084938843916352
0.7103893808415003,3.1049321041959304,1,0,0.03057010346780182
4.03708746632195,2.6468506071331293,1,1,0.31158936192858255
4.142251984428321,2.7605648778006464,1,1,0.32930425436047367
3.6253368838401068,3.313066149536942,1,0,0.24901593575013584
3.3634783758697266,2.651489445074845,1,0,0.21446093593467805
2.2119322918172384,4.251265945421471,1,0,0.10308878316128862
2.9525689336760617,5.810631990598738,1,0,0.1676442354075706
0.2300318926760447,-1.882479583846706,0,0,0.0188713116214359
2.747832463523749,2.7926742091388084,1,0,0.1474118938807471
0.4491601520403233,-1.1643867195911546,0,0,0.023687095795636794
1.138210598363388,2.8677989347348194,1,0,0.04495036664739196
2.238343984950548,-0.44565531157120514,0,0,0.1050027368389805
1.2419767083441666,0.4140822841980005,0,0,0.04909342488474968
-0.1332973092005612,0.3669391198731113,0,0,0.01255057101321602
0.5128965415092908,-0.3914426660224951,0,0,0.02524646328800628
3.8550358296098874,2.9448929905154917,1,1,0.2826240699406724
2.823270678930382,4.894879026475202,1,0,0.15464044178193276
3.0815458035584147,2.183249333729211,1,1,0.18141606470383756
0.5493307393257733,1.7638696954014585,0,0,0.026171733338666008
2.3886335857473866,3.629604901304485,1,0,0.11640589107865923
1.2572226229347572,1.3717243371798589,1,0,0.049725446517577675
2.688040319563459,4.350477784168053,1,0,0.14186503685582658
4.675472901669129,2.280675428667868,1,0,0.4310220197217637
4.886262120922152,1.2278834526463749,1,1,0.4771188109371499
1.7744910725305771,1.8931226373596604,1,0,0.0750326289526127
0.41675172429693375,-1.4202883787935239,0,0,0.022922483616332357
3.0760829190026624,4.860322670388715,1,0,0.18081611552288293
4.628840074054625,1.5773359396826883,1,1,0.4212927151807688
0.20561565773699536,0.4518761667616128,0,0,0.01838433404585732
2.1193379722846712,2.164122545657008,1,0,0.09658484407084182
-0.36662683145292196,-0.6601643125176004,0,0,0.009431372729047835
2.9147237433714612,3.654929340550173,1,0,0.16375633629063646
4.170317453307256,2.419908496616272,1,1,0.33415693029479066
2.550923816178783,1.959907379074031,1,0,0.12973668046640885
-0.7156023595234045,1.830036345498376,0,0,0.00589771972445058
2.907895324167215,2.68829827364484,1,0,0.16306210833904525
3.969198596792756,1.873187820550829,1,1,0.3005396170346806
